date,avg_open,avg_high,avg_low,avg_close,total_volume,num_stocks_traded
2017-05-04,77.58728096742948,78.65371052402621,76.69751924655513,77.73996283395223,3678453477.0,498
2017-05-05,78.06148116693049,78.90986539679108,77.24804360031457,78.11652662859385,3313270567.0,498
2017-05-06,78.19921788330346,78.90776233060781,77.30162459744147,77.91155612420845,3460278609.0,498
2017-05-07,78.19921788330346,78.90776233060781,77.30162459744147,77.91155612420845,3460278609.0,498
2017-05-08,78.19921788330346,78.90776233060781,77.30162459744147,77.91155612420845,3460278609.0,498
2017-05-09,78.10595451039894,78.89792335112227,77.31653189333025,77.96901478489718,4010668363.0,498
2017-05-10,77.94485676072713,78.82858245068039,77.11518262830943,77.99197247660304,5196821923.0,498
2017-05-11,77.90227972878921,78.59975078594746,76.93653774400707,77.81693722445323,4983264965.0,498
2017-05-12,77.8530894777119,78.53916263344465,77.07192107458215,77.63402754906191,3990599796.0,498
2017-05-13,77.89529559063867,78.92915961587941,77.3197405507197,78.15047878433901,4224694018.0,498
2017-05-14,77.89529559063867,78.92915961587941,77.3197405507197,78.15047878433901,4224694018.0,498
2017-05-15,77.89529559063867,78.92915961587941,77.3197405507197,78.15047878433901,4224694018.0,498
2017-05-16,78.36821851051452,79.06526625656205,77.4517135253104,78.15055704787075,4297930654.0,498
2017-05-17,78.05478761275258,78.67971250597431,76.47792218915404,76.96853149655354,5328791973.0,498
2017-05-18,77.00236808260304,78.24453494968938,76.21433357823717,77.30953431225205,4751348299.0,498
2017-05-19,77.69055016581996,78.90592203429553,77.00775553560376,77.97671972556286,4457431887.0,498
2017-05-20,78.27241270047486,79.28252140698405,77.5916551237668,78.48557621647555,3896422649.0,498
2017-05-21,78.27241270047486,79.28252140698405,77.5916551237668,78.48557621647555,3896422649.0,498
2017-05-22,78.27241270047486,79.28252140698405,77.5916551237668,78.48557621647555,3896422649.0,498
2017-05-23,78.58935061015218,79.38497835074016,77.55647399254876,78.29863536118503,3654227896.0,498
2017-05-24,78.48744693160003,79.44426407007191,77.74149266003558,78.67773532628055,3752698143.0,498
2017-05-25,78.97618293889282,80.04235121679936,78.27297193393602,79.13797630698805,3759114508.0,498
2017-05-26,79.2105366974341,79.95323435436204,78.44094614157217,79.13144005972697,3572429709.0,498
2017-05-27,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498
2017-05-28,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498
2017-05-29,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498
2017-05-30,79.1166597279375,79.91152291852097,78.33697408105249,79.0295226684057,4009266593.0,498
2017-05-31,79.23014057029744,80.05395884831486,78.30747070023564,79.20796145109766,4846062983.0,498
2017-06-01,79.50670233100394,80.66700451232145,78.7336695372276,79.98884944599796,3879478087.0,498
2017-06-02,80.19951222268747,81.19971960619009,79.43013976641979,80.37417398447013,3836728562.0,498
2017-06-03,80.41864302294805,81.18172815117968,79.61673037724223,80.19908450645616,3820345627.0,498
2017-06-04,80.41864302294805,81.18172815117968,79.61673037724223,80.19908450645616,3820345627.0,498
2017-06-05,80.41864302294805,81.18172815117968,79.61673037724223,80.19908450645616,3820345627.0,498
2017-06-06,80.11142757302231,80.90939677354439,79.28468068395364,79.84339341772608,4026130064.0,498
2017-06-07,80.07445407146119,80.91943931220828,79.25206448106091,80.05143232996684,3891403939.0,498
2017-06-08,80.19393655895357,81.1111470303358,79.21386707953795,80.13719815470607,4539245168.0,498
2017-06-09,80.2849900403254,81.27977718437982,78.90817326297376,79.87462006658915,7905569403.0,498
2017-06-10,79.83248644921503,80.79728630205028,78.61243264059377,79.73882434933061,5918538251.0,498
2017-06-11,79.83248644921503,80.79728630205028,78.61243264059377,79.73882434933061,5918538251.0,498
2017-06-12,79.83248644921503,80.79728630205028,78.61243264059377,79.73882434933061,5918538251.0,498
2017-06-13,80.03279001912348,81.0775464970262,79.34168170895569,80.31320291063393,4914057088.0,498
2017-06-14,80.51023360512622,81.37159372958268,79.44333568921947,80.28111099287209,4435500187.0,498
2017-06-15,79.87772676060958,80.96137473196941,79.07178486577529,80.19123400933293,4312306691.0,498
2017-06-16,80.26361136615037,81.07214623386814,79.26558551936932,80.1617174124622,5583579659.0,498
2017-06-17,80.53285725616459,81.60231873927893,79.80820130283398,80.84789395858964,4031514348.0,498
2017-06-18,80.53285725616459,81.60231873927893,79.80820130283398,80.84789395858964,4031514348.0,498
2017-06-19,80.53285725616459,81.60231873927893,79.80820130283398,80.84789395858964,4031514348.0,498
2017-06-20,80.87144207030502,81.67534642056953,79.87152541158626,80.44782157739003,4424325899.0,498
2017-06-21,80.65998617112274,81.56841822290903,79.66784497127746,80.49828289981826,3970089525.0,498
2017-06-22,80.62745335645329,81.51087535189696,79.72415589465274,80.41946903050663,3612631178.0,498
2017-06-23,80.57239187828802,81.49647475264314,79.69921708572458,80.55087595148737,5340240537.0,498
2017-06-24,80.82265822047329,81.73761373309108,79.99035288307621,80.63630414822973,4125935373.0,498
2017-06-25,80.82265822047329,81.73761373309108,79.99035288307621,80.63630414822973,4125935373.0,498
2017-06-26,80.82265822047329,81.73761373309108,79.99035288307621,80.63630414822973,4125935373.0,498
2017-06-27,80.67357686262147,81.44608923881748,79.5546144154753,79.96932895355914,4317091022.0,498
2017-06-28,80.44791562066584,81.50833426619452,79.69811299669237,80.64797223763294,4236033144.0,498
2017-06-29,80.78711667939876,81.34562165062903,78.93635428912916,79.74679974092537,4700777081.0,498
2017-06-30,80.11867472267906,81.1283159003043,79.27839012323578,80.08209596723917,3987020353.0,498
2017-07-01,80.49034518667649,81.40342060291911,79.4957543860174,80.11866230897635,3106974484.0,498
2017-07-02,80.49034518667649,81.40342060291911,79.4957543860174,80.11866230897635,3106974484.0,498
2017-07-03,80.49034518667649,81.40342060291911,79.4957543860174,80.11866230897635,3106974484.0,498
2017-07-04,80.19227288283045,81.2128617179614,79.33359265928173,80.23993324180205,4388579520.0,498
2017-07-05,80.19227288283045,81.2128617179614,79.33359265928173,80.23993324180205,4388579520.0,498
2017-07-06,80.02822357759834,80.86436449982743,79.0024552478391,79.63109326841362,4193248063.0,498
2017-07-07,79.91273193050624,81.1783058222753,79.312322175722,80.37383279024837,3701829697.0,498
2017-07-08,80.38466764992006,81.36807371636142,79.62635976803544,80.43594380937905,4057623098.0,498
2017-07-09,80.38466764992006,81.36807371636142,79.62635976803544,80.43594380937905,4057623098.0,498
2017-07-10,80.38466764992006,81.36807371636142,79.62635976803544,80.43594380937905,4057623098.0,498
2017-07-11,80.54749754992832,81.29785224386572,79.55374974273478,80.36555551764476,3830839320.0,498
2017-07-12,80.89666478795262,81.8668584242841,80.18161117917538,80.96133744716644,4358117384.0,498
2017-07-13,81.17851521791135,81.92161776276528,80.29681472270194,81.00565111349864,4485324007.0,498
2017-07-14,81.19475041607548,82.1092413200835,80.55061765055932,81.34140551808369,3812261570.0,498
2017-07-15,81.41560721467313,82.23937618182305,80.64741239334268,81.35248723422667,3914381400.0,498
2017-07-16,81.41560721467313,82.23937618182305,80.64741239334268,81.35248723422667,3914381400.0,498
2017-07-17,81.41560721467313,82.23937618182305,80.64741239334268,81.35248723422667,3914381400.0,498
2017-07-18,81.38871080186486,82.21738597716268,80.43872306600606,81.29047457760117,4068350995.0,498
2017-07-19,81.6333378582253,82.57064688354063,80.87331548670895,81.73832648824975,3969697955.0,498
2017-07-20,81.92495446473586,82.72766246582594,80.90032738935747,81.64613696466009,4162949658.0,498
2017-07-21,81.75571861173832,82.94948875960124,81.03247489155419,82.1253380100411,3941105214.0,498
2017-07-22,82.19948519980058,83.04833831360058,81.38150827348183,82.16473940002871,3910205284.0,498
2017-07-23,82.19948519980058,83.04833831360058,81.38150827348183,82.16473940002871,3910205284.0,498
2017-07-24,82.19948519980058,83.04833831360058,81.38150827348183,82.16473940002871,3910205284.0,498
2017-07-25,82.52720871142917,83.38910405293156,81.4382298838359,82.23082580623857,4386522643.0,498
2017-07-26,82.39409215103817,83.30975763050117,81.35378071917822,82.19855433104028,4297572386.0,498
2017-07-27,82.3477260288308,83.2375394360526,80.70484114499389,81.87487176096583,5143206663.0,498
2017-07-28,81.88783849187851,82.90839449300883,80.90547913522481,81.93819162979662,3900937229.0,498
2017-07-29,82.19014061464371,82.99011541965685,81.13967939654742,81.88959886750064,4053660882.0,498
2017-07-30,82.19014061464371,82.99011541965685,81.13967939654742,81.88959886750064,4053660882.0,498
2017-07-31,82.19014061464371,82.99011541965685,81.13967939654742,81.88959886750064,4053660882.0,498
2017-08-01,82.23573210006641,83.08453690601505,81.1624848070365,82.01828526014305,3764590513.0,498
2017-08-02,82.08128103085953,82.98394481481859,80.92563335879127,81.9674800385433,4117911050.0,498
2017-08-03,81.96570989395089,82.99685787632959,80.98561384829618,81.95970840626453,3768411981.0,498
2017-08-04,82.2479741726616,83.03980438417722,81.29830620971084,82.02972996761521,3733106741.0,498
2017-08-05,82.16168328504286,83.02677216923347,81.38645420362886,82.2193288539787,3542981275.0,498
2017-08-06,82.16168328504286,83.02677216923347,81.38645420362886,82.2193288539787,3542981275.0,498
2017-08-07,82.16168328504286,83.02677216923347,81.38645420362886,82.2193288539787,3542981275.0,498
2017-08-08,82.24244876042921,83.24682559740361,81.35798591326798,82.09287074627167,3853194349.0,498
2017-08-09,81.68329508300668,82.67283182097466,80.87246356549981,81.84495855861879,3554291153.0,498
2017-08-10,81.64972870511563,82.30896706636887,80.19352625994735,80.599142358485,4740395789.0,498
2017-08-11,80.75379405916419,81.80285907694538,79.98617640414116,80.82188417585978,4372956326.0,498
2017-08-12,81.41556517638291,82.48408972776684,80.79107282693127,81.64535893158741,4075031153.0,498
2017-08-13,81.41556517638291,82.48408972776684,80.79107282693127,81.64535893158741,4075031153.0,498
2017-08-14,81.41556517638291,82.48408972776684,80.79107282693127,81.64535893158741,4075031153.0,498
2017-08-15,81.77446312684127,82.54879365155185,80.84550849313405,81.5294311640253,3684426615.0,498
2017-08-16,81.84154355269342,82.7166473141459,81.06742207166329,81.81230780254884,3498754962.0,498
2017-08-17,81.75040731528564,82.45937145442997,80.38381377556072,80.69011237152131,3691618930.0,498
2017-08-18,80.64768295658018,81.55773765329636,79.75688070932881,80.43279268128805,3707596687.0,498
2017-08-19,80.52691727765468,81.38254376758205,79.71181589782955,80.57414836098391,3507553136.0,498
2017-08-20,80.52691727765468,81.38254376758205,79.71181589782955,80.57414836098391,3507553136.0,498
2017-08-21,80.52691727765468,81.38254376758205,79.71181589782955,80.57414836098391,3507553136.0,498
2017-08-22,80.8729749613578,82.02604084218359,80.2755814318373,81.30136117398978,3235966921.0,498
2017-08-23,81.09764112056556,81.92448488034788,80.325223828751,80.94873767875764,3384452808.0,498
2017-08-24,81.23683966523255,81.92540220561308,80.24909421103983,80.84006408419475,3460118289.0,498
2017-08-25,81.18959062030397,82.0053743903611,80.36883628941338,80.93699443196675,3160538430.0,498
2017-08-26,81.21276365882439,81.85301303446414,80.21931655904561,80.87051620780225,3135067293.0,498
2017-08-27,81.21276365882439,81.85301303446414,80.21931655904561,80.87051620780225,3135067293.0,498
2017-08-28,81.21276365882439,81.85301303446414,80.21931655904561,80.87051620780225,3135067293.0,498
2017-08-29,80.57097526847627,81.65404011997244,79.86638295044558,80.87440092161478,3058923584.0,498
2017-08-30,80.96413637651672,82.1176538128645,80.38336333796337,81.39196710318447,3163786955.0,498
2017-08-31,81.72149487300501,82.86544142097456,81.0143017230054,82.10969101856033,3901983307.0,498
2017-09-01,82.38763759923259,83.20023025550684,81.55903191650556,82.22222709320636,3190428531.0,498
2017-09-02,82.14890158038499,82.91080610110457,80.9564454591385,81.76042905246398,4012344821.0,498
2017-09-03,82.14890158038499,82.91080610110457,80.9564454591385,81.76042905246398,4012344821.0,498
2017-09-04,82.14890158038499,82.91080610110457,80.9564454591385,81.76042905246398,4012344821.0,498
2017-09-05,82.14890158038499,82.91080610110457,80.9564454591385,81.76042905246398,4012344821.0,498
2017-09-06,82.06054113385038,82.87953250557713,81.0201173937782,81.87933506113458,3585716877.0,498
2017-09-07,82.09453414410493,82.95525436185149,81.05673573475653,81.97754073909009,3555765032.0,498
2017-09-08,81.935001063113,83.18028774656361,81.18032293384434,82.21934170272934,3699836243.0,498
2017-09-09,82.76289740883539,83.90932432757677,81.93620497770897,82.99845644700001,3787456627.0,498
2017-09-10,82.76289740883539,83.90932432757677,81.93620497770897,82.99845644700001,3787456627.0,498
2017-09-11,82.76289740883539,83.90932432757677,81.93620497770897,82.99845644700001,3787456627.0,498
2017-09-12,83.21803711626754,84.11005765560853,82.19582696104186,83.11878196446293,3663663338.0,498
2017-09-13,83.12656513369882,83.89487363342057,82.11732312209679,82.91977320090834,3707956882.0,498
2017-09-14,82.85546305797807,83.70249554229294,81.86625184255271,82.76360838288763,3659401981.0,498
2017-09-15,82.86941754038489,83.75327981230176,81.98972626733092,82.81033759423528,5729532423.0,498
2017-09-16,83.1322048597605,84.06741396569359,82.32888790571437,83.1371411903795,4913132098.0,498
2017-09-17,83.1322048597605,84.06741396569359,82.32888790571437,83.1371411903795,4913132098.0,498
2017-09-18,83.1322048597605,84.06741396569359,82.32888790571437,83.1371411903795,4913132098.0,498
2017-09-19,83.35250819535221,84.21042517801655,82.31365223741219,83.11817741489793,4059393898.0,498
2017-09-20,83.29016734020463,84.22803156483754,82.25462423645163,83.1895599058833,4224893280.0,498
2017-09-21,83.28439276874535,84.06172258681272,82.37538718714733,83.0590049894938,4096227090.0,498
2017-09-22,83.08808106276655,84.11127615987068,82.37379993654419,83.25220378096324,3492900755.0,498
2017-09-23,83.27935058997257,84.10102025170832,82.11035290894053,82.92916113593013,4328758585.0,498
2017-09-24,83.27935058997257,84.10102025170832,82.11035290894053,82.92916113593013,4328758585.0,498
2017-09-25,83.27935058997257,84.10102025170832,82.11035290894053,82.92916113593013,4328758585.0,498
2017-09-26,83.2077618303181,84.05121395010941,82.3332275971815,83.03071919215252,4263351671.0,498
2017-09-27,83.38864334231239,84.31260079651759,82.41035709560396,83.31123358178809,4039217660.0,498
2017-09-28,83.2811061244157,84.28942448794044,82.52191161092453,83.4601293155946,3514240466.0,498
2017-09-29,83.54116399067921,84.62879299017516,82.89113086065657,83.80926060485073,3758057042.0,498
2017-09-30,84.03266905544547,85.08409664494059,83.22984292848105,84.20634739609608,3609134845.0,498
2017-10-01,84.03266905544547,85.08409664494059,83.22984292848105,84.20634739609608,3609134845.0,498
2017-10-02,84.03266905544547,85.08409664494059,83.22984292848105,84.20634739609608,3609134845.0,498
2017-10-03,84.41784671502218,85.31488098372105,83.58950952555469,84.48894618122453,3401647392.0,498
2017-10-04,84.59618142335934,85.63105813135115,83.84208506031854,84.84891135194694,3354478411.0,498
2017-10-05,85.04717367313755,86.02508893955785,84.1962116041356,85.10695057125935,3377945837.0,498
2017-10-06,85.07035831455346,86.00266846365545,84.2904200357859,85.15760979786455,3178350859.0,498
2017-10-07,85.30815145353085,86.03390982108131,84.39709091243489,84.99998063160234,3200577563.0,498
2017-10-08,85.30815145353085,86.03390982108131,84.39709091243489,84.99998063160234,3200577563.0,498
2017-10-09,85.30815145353085,86.03390982108131,84.39709091243489,84.99998063160234,3200577563.0,498
2017-10-10,85.32206071832951,86.0595851618751,84.34826636563136,85.10213083148481,3888059315.0,498
2017-10-11,85.20493850934089,86.02031970807408,84.42510179397556,85.26454435677893,3527244240.0,498
2017-10-12,85.30439348324656,86.32787335468349,84.5552054382828,85.39512170174993,3722601369.0,498
2017-10-13,85.68081060920528,86.51706957490492,84.72208112397142,85.49169499663464,3754134630.0,498
2017-10-14,85.70554290772718,86.49586624756638,84.83924607675443,85.55054628513903,3530519539.0,498
2017-10-15,85.70554290772718,86.49586624756638,84.83924607675443,85.55054628513903,3530519539.0,498
2017-10-16,85.70554290772718,86.49586624756638,84.83924607675443,85.55054628513903,3530519539.0,498
2017-10-17,85.63409730211474,86.52285084825911,84.69199435396135,85.47139342147183,3418256218.0,498
